record_id,issuer,ticker,report_frequency,document_subtype,report_year_label,webpage_title,source_page_url,download_url,http_status,content_type,source_tier
NSE-00028,HF Group PLC,HFCK,Annual / full-year,Annual report,2019,Abridged Financial Statements 2019,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2019/Abridged-Financial-Statements-2019.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00029,HF Group PLC,HFCK,Quarterly,Financial results / statements,2019,FY2019 HF GROUP Financials Q4,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2019/FY2019-HF-GROUP-FINANCIALS-2%20Q4.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00030,HF Group PLC,HFCK,Periodic results material,Financial results / statements,2019,HF Group Publication June 2019,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2019/HF-Group-Publication-June-2019.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00031,HF Group PLC,HFCK,Quarterly,Financial results / statements,2019,HFC Q2 Financials 2019,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2019/HFC-Q2-financials%202019.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00032,HF Group PLC,HFCK,Quarterly,Financial results / statements,2019,HFC Q3 2019,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2019/HFC-Q3-2019.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00033,HF Group PLC,HFCK,Quarterly,Financial results / statements,2019,Q1 Financials for 2019,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2019/Q1-financials-for-2019.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00034,HF Group PLC,HFCK,Quarterly,Financial results / statements,2018,Q1 March 2018,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2018/Q1-March-2018.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00035,HF Group PLC,HFCK,Quarterly,Financial results / statements,2018,Q2 2018,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2018/Q2-2018.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00036,HF Group PLC,HFCK,Quarterly,Financial results / statements,2018,Q3 Financials 2018,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2018/Q3-Financials%202018.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00037,HF Group PLC,HFCK,Quarterly,Financial results / statements,2018,Q4 2018,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2018/Q4-2018.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00038,HF Group PLC,HFCK,Quarterly,Financial results / statements,2017,Q1 Financials 2017,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2017/Q1-Financials%202017.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00039,HF Group PLC,HFCK,Quarterly,Financial results / statements,2017,Q3 Sep 2017,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2017/Q3-SEP-2017.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00040,HF Group PLC,HFCK,Quarterly,Financial results / statements,2017,Q4 Dec 2017,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2017/Q4-Dec-2017.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00041,HF Group PLC,HFCK,Quarterly,Financial results / statements,2016,HF Group Q3 2016,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2016/hf-group-q3-2016.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00042,HF Group PLC,HFCK,Quarterly,Financial results / statements,2016,Q2 June 2016,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2016/Q2%20June-2016.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00043,HF Group PLC,HFCK,Quarterly,Financial results / statements,2015,Q1 April 2015,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2015/Q1%20April-2015.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00044,HF Group PLC,HFCK,Quarterly,Financial results / statements,2015,Q1 2015 Financials,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2015/Q1-2015-Financials.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00045,HF Group PLC,HFCK,Quarterly,Financial results / statements,2015,Q2 June 2015 Financials,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2015/Q2%20June-2015-Financials.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00046,HF Group PLC,HFCK,Quarterly,Financial results / statements,2015,Q3 Sept 2015,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2015/Q3%20Sept-2015.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00047,HF Group PLC,HFCK,Quarterly,Financial results / statements,2015,Q4 Dec 2015,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2015/Q4%20Dec-2015.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00048,HF Group PLC,HFCK,Quarterly,Financial results / statements,2014,Q1 Mar 2014 Quarterly Accounts,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2014/Q1-Mar2014-quaterly-accounts-published.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00049,HF Group PLC,HFCK,Quarterly,Financial results / statements,2014,Q2 June 2014,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2014/Q2%20June-2014.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00050,HF Group PLC,HFCK,Quarterly,Financial results / statements,2014,Q3 Sept 2014,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2014/Q3%20Sept-2014.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00051,HF Group PLC,HFCK,Quarterly,Financial results / statements,2014,Q4 Dec 2014,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2014/Q4%20Dec-2014.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
NSE-00052,HF Group PLC,HFCK,Quarterly,Financial results / statements,2013,Q1 March 2013,https://hfcb.co.ke/investor-relations,https://hfcb.co.ke/api/investor-relations/file?path=financials/2013/Q1%20March-2013.pdf,linked from source page,application/pdf (inferred from URL),Historical/current successor issuer website
