record_id,issuer,ticker,report_frequency,document_subtype,report_year_label,webpage_title,source_page_url,download_url,http_status,content_type,source_tier
NSE-00011,WPP-Scangroup PLC,SCAN,Semi-annual / half-year,Financial results / statements,2024,WPP-SCANGROUP PLC 2024 HALF YEAR RESULTS,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/2024/August/WPP-Scangroup-Plc-2024-Half-Year-Results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00012,WPP-Scangroup PLC,SCAN,Annual / full-year,Annual report,2023,WPP-SCANGROUP PLC 2023 INTEGRATED ANNUAL REPORT,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/2024/WPP-Scangroup-PLC-2023-Integrated-Annual-Report.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00013,WPP-Scangroup PLC,SCAN,Annual / full-year,Annual report,2023,WPP-SCANGROUP PLC CONSOLIDATED FINANCIAL STATEMENTS 2023,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/2024/WPP-Scangroup-Plc-Consolidated-Financial-Statements-2023.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00014,WPP-Scangroup PLC,SCAN,Periodic results material,Financial results / statements,2023,WPP SCANGROUP PLC 2023 FINANCIAL RESULTS,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/2024/WPP-SCANGROUP-PLC-2023-FINANCIAL-RESULTS.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00015,WPP-Scangroup PLC,SCAN,Semi-annual / half-year,Financial results / statements,2023,WPP-SCANGROUP PLC 2023 HALF YEAR RESULTS,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/2023/2023-HALF-YEAR-RESULTS.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00016,WPP-Scangroup PLC,SCAN,Periodic results material,Financial results / statements,2022,WPP SCANGROUP PLC PUBLICATION OF THE 2022 FINANCIAL RESULTS,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/2022/PUBLICATION-OF-THE%202022-FINANCIAL-RESULTS.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00017,WPP-Scangroup PLC,SCAN,Annual / full-year,Annual report,2023,WPP-SCANGROUP ANNUAL REPORT & CONSOLIDATED FINANCIAL STATEMENTS,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/2023/WPP-ANNUAL-REPORT.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00018,WPP-Scangroup PLC,SCAN,Semi-annual / half-year,Financial results / statements,2022,2022 HALF YEAR RESULTS,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/2022/2022-HALF-YEAR-RESULTS.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00019,WPP-Scangroup PLC,SCAN,Periodic results material,Financial results / statements,2021,PUBLICATION OF THE 2021 FINANCIAL RESULTS – APRIL 2021,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/PUBLICATION-OF-THE-2021-FINANCIAL-RESULTS-APRIL-2021-1.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00020,WPP-Scangroup PLC,SCAN,Annual / full-year,Annual report,2021,WPP SCANGROUP ANNUAL REPORT 2021,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/WPP-Scangroup-Annual-Report-2021-1.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00021,WPP-Scangroup PLC,SCAN,Annual / full-year,Annual report,2020,DELAY IN THE PUBLICATION OF THE 2020 FINANCIAL STATEMENTS – 10 MAY 2021,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/PUBLIC-ANNOUNCEMENT-DELAY-IN-THE-PUBLICATION-OF-THE-2020-FINANCIAL-STATEMENTS-10-MAY-2021.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00022,WPP-Scangroup PLC,SCAN,Annual / full-year,Annual report,2020,DELAY IN THE PUBLICATION OF THE 2020 FINANCIAL STATEMENTS – 2 JUNE 2021,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/PUBLIC-ANNOUNCEMENT-DELAY-IN-THE-PUBLICATION-OF-THE-2020-FINANCIAL-STATEMENTS-2-JUNE-2021.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00023,WPP-Scangroup PLC,SCAN,Annual / full-year,Annual report,2020,DELAY IN THE PUBLICATION OF THE 2020 FINANCIAL STATEMENTS – 31 JULY 2021,https://wpp-scangroup.com/investor-relations/,https://cdn.wpp-scangroup.com/wppscangroupsite/pdf/DELAY-IN-THE-PUBLICATION-OF-THE-2020-FINANCIAL-STATEMENTS-31-JULY-2021.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
