record_id,issuer,ticker,report_frequency,document_subtype,report_year_label,webpage_title,source_page_url,download_url,http_status,content_type,source_tier
NSE-00028,CIC Insurance Group PLC,CIC,Periodic results material,Financial results / statements,2020,CIC Integrated Financial Report 2020 Financial Report 2020 Download,https://www.cicinsurancegroup.com/investor-relations/,https://cicinsurancegroup.com/wp-content/uploads/2021/11/CIC-Integrated-Financial-Report-2020.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00029,CIC Insurance Group PLC,CIC,Semi-annual / half-year,Financial results / statements,2021,CIC Insurance Group H1 2021 Financial Report 2021 Download,https://www.cicinsurancegroup.com/investor-relations/,https://cicinsurancegroup.com/wp-content/uploads/2021/11/CIC-Insurance-Group-H1-2021.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00030,CIC Insurance Group PLC,CIC,Periodic results material,Financial results / statements,2021,CIC Board Charter 2021 Financial Report 2021 Download,https://www.cicinsurancegroup.com/investor-relations/,https://cicinsurancegroup.com/wp-content/uploads/2021/11/CIC-Board-Charter-2021.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00031,CIC Insurance Group PLC,CIC,Annual / full-year,Annual report,2024,CIC ASSET MANAGEMENT LTD ANNUAL REPORT & FINANCIAL STATEMENTS 2024 Financial Report 2025 Download,https://www.cicinsurancegroup.com/investor-relations/,https://www.cicinsurancegroup.com/wp-content/uploads/2025/05/CIC-ASSET-MANAGEMENT-LTD-ANNUAL-REPORT-FINANCIAL-STATEMENTS-2024-FA_compressed.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00032,CIC Insurance Group PLC,CIC,Periodic results material,Financial results / statements,2020,CIC Asset UT Financials 2020 Unit Trust 2020 Download,https://www.cicinsurancegroup.com/investor-relations/,https://cicinsurancegroup.com/wp-content/uploads/2022/02/CIC-Asset-UT-Financials-2020.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00033,CIC Insurance Group PLC,CIC,Periodic results material,Financial results / statements,2020,CIC Asset Management Financial Report 2020 Financial Report 2020 Download,https://www.cicinsurancegroup.com/investor-relations/,https://cicinsurancegroup.com/wp-content/uploads/2022/02/CIC-Asset-Management-Financial-Report_2020.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00034,CIC Insurance Group PLC,CIC,Periodic results material,Financial results / statements,2019,CIC Asset Unit Trust Scheme Financials 2019 Unit Trust 2019 Download,https://www.cicinsurancegroup.com/investor-relations/,https://cicinsurancegroup.com/wp-content/uploads/2022/02/CIC-Asset-Unit-Trust-Scheme-Financials-2019.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00035,CIC Insurance Group PLC,CIC,Periodic results material,Financial results / statements,2018,CIC Asset Financials 2018 Financial Reports 2018 Download,https://www.cicinsurancegroup.com/investor-relations/,https://cicinsurancegroup.com/wp-content/uploads/2022/02/CIC-Asset-Financials-2018.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00036,CIC Insurance Group PLC,CIC,Annual / full-year,Annual report,2021,Notice Of Annual General Meeting 2021 Shareholder Information 2021 Download,https://www.cicinsurancegroup.com/investor-relations/,https://cicinsurancegroup.com/wp-content/uploads/2021/11/Notice-Of-Annual-General-Meeting-2021.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00037,CIC Insurance Group PLC,CIC,Annual / full-year,Annual report,2025,Download,https://www.cicinsurancegroup.com/investor-relations/,https://www.cicinsurancegroup.com/wp-content/uploads/2025/06/CICAM-IDD-Fund-FINANCIAL-STATEMENTS-FY-2024-min.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00038,CIC Insurance Group PLC,CIC,Annual / full-year,Annual report,2023,Download,https://www.cicinsurancegroup.com/investor-relations/,https://www.cicinsurancegroup.com/wp-content/uploads/2023/04/CIC-Group-Notice-of-Annual-General-Meeting.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
