record_id,issuer,ticker,report_frequency,document_subtype,report_year_label,webpage_title,source_page_url,download_url,http_status,content_type,source_tier
NSE-00024,Kenya Airways PLC,KQ,Periodic results material,Financial results / statements,2022,auditors-report-financial-year-2022.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2022/auditors-report-financial-year-2022.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00025,Kenya Airways PLC,KQ,Periodic results material,Financial results / statements,2022,kq-signed-financial-statement-2022.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2022/kq-signed-financial-statement-2022.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00026,Kenya Airways PLC,KQ,Annual / full-year,Annual report,2022,press-release---full-year-2022-results.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2022/press-release---full-year-2022-results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00027,Kenya Airways PLC,KQ,Semi-annual / half-year,Financial results / statements,2021,investor-briefing-half-year-aug-2021.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2021/investor-briefing-half-year-aug-2021.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00028,Kenya Airways PLC,KQ,Semi-annual / half-year,Financial results / statements,2021,press-release---half-year-2021-results.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2021/press-release---half-year-2021-results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00029,Kenya Airways PLC,KQ,Periodic results material,Financial results / statements,2021,investor-briefing-fy-2021-presentation.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2021/investor-briefing-fy-2021-presentation.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00030,Kenya Airways PLC,KQ,Periodic results material,Financial results / statements,2021,fy-2021-audited-group-results.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2021/fy-2021-audited-group-results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00031,Kenya Airways PLC,KQ,Periodic results material,Financial results / statements,2021,fy-2021-auditors-report.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2021/fy-2021-auditors-report.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00032,Kenya Airways PLC,KQ,Annual / full-year,Annual report,2021,press-release---full-year-2021-results.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2021/press-release---full-year-2021-results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00033,Kenya Airways PLC,KQ,Semi-annual / half-year,Financial results / statements,2020,chairmans-commentary-and-press-release--half-year-2020-final.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2020/chairmans-commentary-and-press-release--half-year-2020-final.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00034,Kenya Airways PLC,KQ,Periodic results material,Financial results / statements,2020,investor-briefing-fy-2020-presentation.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2020/investor-briefing-fy-2020-presentation.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00035,Kenya Airways PLC,KQ,Annual / full-year,Annual report,2020,fy-2020-financial-statements.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2020/fy-2020-financial-statements.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00036,Kenya Airways PLC,KQ,Periodic results material,Financial results / statements,2019,maxsizekq_investor_briefing_aug_2019_results_presentation.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2019/maxsizekq_investor_briefing_aug_2019_results_presentation.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00037,Kenya Airways PLC,KQ,Periodic results material,Financial results / statements,2019,fy-2019-investor-briefing-deck.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2019/fy-2019-investor-briefing-deck.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00038,Kenya Airways PLC,KQ,Semi-annual / half-year,Financial results / statements,2019,summary-2019-h1-unaudited-group-results.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2019/summary-2019-h1-unaudited-group-results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00039,Kenya Airways PLC,KQ,Periodic results material,Financial results / statements,2018,maxsizekq_investor_briefing_aug_2018_results_presentation.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2018/maxsizekq_investor_briefing_aug_2018_results_presentation.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00040,Kenya Airways PLC,KQ,Annual / full-year,Annual report,2018,2018-financial-statements.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2018/2018-financial-statements.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00041,Kenya Airways PLC,KQ,Periodic results material,Financial results / statements,2018,chairmans_statement_six_month_ended_30th_june_2018.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2018/chairmans_statement_six_month_ended_30th_june_2018.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00042,Kenya Airways PLC,KQ,Periodic results material,Financial results / statements,2018,chairmans_statement_twelve_month_ended_31st_dec_2018.pdf,https://corporate.kenya-airways.com/en/investors-shareholders/financial-results/,https://corporate.kenya-airways.com/globalassets/corporate/investment--shareholders/financial-results/2018/chairmans_statement_twelve_month_ended_31st_dec_2018.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
