record_id,issuer,ticker,report_frequency,document_subtype,report_year_label,webpage_title,source_page_url,download_url,http_status,content_type,source_tier
NSE-00067,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2024,Stanbic Bank Kenya Full Year Results 2024,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2025/Stanbic Bank Full Year 2024 Financial Results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00068,Stanbic Holdings PLC,SBIC,Quarterly,Financial results / statements,2024,Stanbic Bank Kenya Unaudited Results Quarter 3 2024,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2024/Stanbic Bank Q3 2024 Financial Results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00069,Stanbic Holdings PLC,SBIC,Semi-annual / half-year,Financial results / statements,2024,Stanbic Bank Kenya Half Year Results 2024,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2024/Stanbic Bank Half Year 2024 Financial Results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00070,Stanbic Holdings PLC,SBIC,Quarterly,Financial results / statements,2024,Stanbic Bank Kenya Unaudited Results Quarter 1 2024,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2024/Stanbic Bank Q1 2024 results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00071,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2023,Stanbic Bank Kenya Audited Financial Statements 31st December 2023,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2024/Stanbic Bank AFS 31 December 2023_Final.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00072,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2023,Stanbic Bank Kenya Full Year Results 2023,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2024/Stanbic Bank Results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00073,Stanbic Holdings PLC,SBIC,Quarterly,Financial results / statements,2023,Stanbic Bank Kenya Unaudited Results Quarter 3 2023,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2023/Stanbic Bank Q3 2023 Financial results.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00074,Stanbic Holdings PLC,SBIC,Semi-annual / half-year,Financial results / statements,2023,Stanbic Bank Kenya Half Year Results 2023,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2023/Stanbic Bank.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00075,Stanbic Holdings PLC,SBIC,Quarterly,Financial results / statements,2023,Stanbic Bank Kenya Unaudited Results Quarter 1 2023,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2023/Stanbic Bank Kenya Limited Financial results Q1 2023.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00076,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2022,Stanbic Bank Kenya Audited Financial Statements 31st December 2022,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2023/Stanbic Bank AFS 31 December 2022_signed.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
NSE-00077,Stanbic Holdings PLC,SBIC,Annual / full-year,Annual report,2023,Stanbic Bank Kenya Full Year Results,https://www.stanbicbank.co.ke/kenya/personal/about-us/investor-relations,https://www.stanbicbank.co.ke/static_file/Kenya/Downloadable files/Stanbic Bank Limited/Financials/2023/Stanbic Bank - upload to website.pdf,linked from source page,application/pdf (inferred from URL),Issuer website
